cluster;tyrep;avecqui;aliment_1;aliment_2;score_substitution;score_sainlim_1;score_sainlim_2;score_sainlim;score_sainlim_nor
cluster_4;petit-dejeuner;seul;biscuits sucrés;fruits;1.0;63.184104698549575;95.09128212732844;31.907177428778862;0.7142548551515917
cluster_4;petit-dejeuner;seul;viennoiserie;biscuits sucrés;0.0;76.75344943387296;63.184104698549575;-13.569344735323384;0.4088826331549318
cluster_4;petit-dejeuner;seul;viennoiserie;fruits;1.0;76.75344943387296;95.09128212732844;18.337832693455482;0.6231374883065235
cluster_4;petit-dejeuner;seul;fruits;biscuits sucrés;0.0;95.09128212732844;63.184104698549575;-31.907177428778862;0.28574514484840835
cluster_4;petit-dejeuner;seul;fruits;viennoiserie;0.0;95.09128212732844;76.75344943387296;-18.337832693455482;0.37686251169347657
cluster_4;petit-dejeuner;accompagne;margarine;beurre;0.9060886052032564;69.92222764099368;47.14204550098295;-22.78018214001073;0.34703239151662973
cluster_4;petit-dejeuner;accompagne;beurre;margarine;0.09391139479674353;47.14204550098295;69.92222764099368;22.78018214001073;0.6529676084833703
cluster_4;petit-dejeuner;accompagne;pain;biscottes et panification sèche;0.0;92.77109206705057;86.99778787025706;-5.773304196793504;0.4612325954813419
cluster_4;petit-dejeuner;accompagne;biscottes et panification sèche;pain;1.0;86.99778787025706;92.77109206705057;5.773304196793504;0.5387674045186581
cluster_4;petit-dejeuner;accompagne;café;thé et infusions;0.09533961106311796;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;accompagne;café;cacao, poudres et boissons cacaotées;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;accompagne;thé et infusions;café;0.904660388936882;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;accompagne;thé et infusions;cacao, poudres et boissons cacaotées;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;accompagne;cacao, poudres et boissons cacaotées;café;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;accompagne;cacao, poudres et boissons cacaotées;thé et infusions;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_4;petit-dejeuner;accompagne;confiture et miel;sucre et assimilés;0.4078697423069045;79.62831934953721;61.33093500768159;-18.297384341855622;0.3771341200402974
cluster_4;petit-dejeuner;accompagne;sucre et assimilés;confiture et miel;0.4507993444475826;61.33093500768159;79.62831934953721;18.297384341855622;0.6228658799597027
cluster_4;petit-dejeuner;accompagne;jus de fruits (purs et à base  de concentré);eau du robinet;0.09691011235955056;95.12028430661472;99.83238516227932;4.712100855664601;0.5316414853223433
cluster_4;petit-dejeuner;accompagne;eau du robinet;jus de fruits (purs et à base  de concentré);0.9030898876404494;99.83238516227932;95.12028430661472;-4.712100855664601;0.46835851467765666
cluster_4;petit-dejeuner;accompagne;viennoiserie;fruits;0.4851997045622408;76.75344943387296;95.09128212732844;18.337832693455482;0.6231374883065235
cluster_4;petit-dejeuner;accompagne;fruits;viennoiserie;0.5148002954377592;95.09128212732844;76.75344943387296;-18.337832693455482;0.37686251169347657
cluster_5;petit-dejeuner;seul;margarine;beurre;0.7029018273388198;69.92222764099368;47.14204550098295;-22.78018214001073;0.34703239151662973
cluster_5;petit-dejeuner;seul;beurre;margarine;0.2970981726611802;47.14204550098295;69.92222764099368;22.78018214001073;0.6529676084833703
cluster_5;petit-dejeuner;seul;pain;biscottes et panification sèche;0.03182749332224366;92.77109206705057;86.99778787025706;-5.773304196793504;0.4612325954813419
cluster_5;petit-dejeuner;seul;biscottes et panification sèche;pain;0.9681725066777565;86.99778787025706;92.77109206705057;5.773304196793504;0.5387674045186581
cluster_5;petit-dejeuner;seul;café;thé et infusions;0.07617648367885546;86.04876542552309;86.04876542552309;0.0;0.5
cluster_5;petit-dejeuner;seul;café;chicorée et poudre maltée;0.02492917702621247;86.04876542552309;86.04876542552309;0.0;0.5
cluster_5;petit-dejeuner;seul;café;cacao, poudres et boissons cacaotées;0.03084639279023332;86.04876542552309;86.04876542552309;0.0;0.5
cluster_5;petit-dejeuner;seul;thé et infusions;café;0.9238235163211446;86.04876542552309;86.04876542552309;0.0;0.5
cluster_5;petit-dejeuner;seul;thé et infusions;chicorée et poudre maltée;0.40481410484153096;86.04876542552309;86.04876542552309;0.0;0.5
cluster_5;petit-dejeuner;seul;thé et infusions;cacao, poudres et boissons cacaotées;0.4768897905252045;86.04876542552309;86.04876542552309;0.0;0.5
cluster_5;petit-dejeuner;seul;chicorée et poudre maltée;café;0.9750708229737876;86.04876542552309;86.04876542552309;0.0;0.5
cluster_5;petit-dejeuner;seul;chicorée et poudre maltée;thé et infusions;0.5951858951584691;86.04876542552309;86.04876542552309;0.0;0.5
cluster_5;petit-dejeuner;seul;chicorée et poudre maltée;cacao, poudres et boissons cacaotées;0.5692833866658839;86.04876542552309;86.04876542552309;0.0;0.5
cluster_5;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;café;0.9691536072097668;86.04876542552309;86.04876542552309;0.0;0.5
cluster_5;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;thé et infusions;0.5231102094747956;86.04876542552309;86.04876542552309;0.0;0.5
cluster_5;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;chicorée et poudre maltée;0.4307166133341162;86.04876542552309;86.04876542552309;0.0;0.5
cluster_5;petit-dejeuner;seul;confiture et miel;sucre et assimilés;0.42261384171387295;79.62831934953721;61.33093500768159;-18.297384341855622;0.3771341200402974
cluster_5;petit-dejeuner;seul;sucre et assimilés;confiture et miel;0.5170619304495024;61.33093500768159;79.62831934953721;18.297384341855622;0.6228658799597027
cluster_5;petit-dejeuner;seul;yaourts et assimilés;lait en bouteille ou en brique;0.8977661710737969;91.67958328622757;96.43442144006512;4.754838153837554;0.5319284638133132
cluster_5;petit-dejeuner;seul;lait en bouteille ou en brique;yaourts et assimilés;0.10223382892620317;96.43442144006512;91.67958328622757;-4.754838153837554;0.4680715361866869
cluster_5;petit-dejeuner;seul;jus de fruits (purs et à base  de concentré);eau minérale plate;0.05134281200631911;95.12028430661472;99.83238516227932;4.712100855664601;0.5316414853223433
cluster_5;petit-dejeuner;seul;jus de fruits (purs et à base  de concentré);eau du robinet;0.10553809498503867;95.12028430661472;99.83238516227932;4.712100855664601;0.5316414853223433
cluster_5;petit-dejeuner;seul;eau minérale plate;jus de fruits (purs et à base  de concentré);0.9486571879936808;99.83238516227932;95.12028430661472;-4.712100855664601;0.46835851467765666
cluster_5;petit-dejeuner;seul;eau minérale plate;eau du robinet;0.6836982968369829;99.83238516227932;99.83238516227932;0.0;0.5
cluster_5;petit-dejeuner;seul;eau du robinet;jus de fruits (purs et à base  de concentré);0.8944619050149613;99.83238516227932;95.12028430661472;-4.712100855664601;0.46835851467765666
cluster_5;petit-dejeuner;seul;eau du robinet;eau minérale plate;0.31630170316301703;99.83238516227932;99.83238516227932;0.0;0.5
cluster_5;petit-dejeuner;seul;biscuits sucrés;viennoiserie;0.0;63.184104698549575;76.75344943387296;13.569344735323384;0.5911173668450682
cluster_5;petit-dejeuner;seul;biscuits sucrés;fruits;1.0;63.184104698549575;95.09128212732844;31.907177428778862;0.7142548551515917
cluster_5;petit-dejeuner;seul;viennoiserie;biscuits sucrés;0.0;76.75344943387296;63.184104698549575;-13.569344735323384;0.4088826331549318
cluster_5;petit-dejeuner;seul;viennoiserie;fruits;1.0;76.75344943387296;95.09128212732844;18.337832693455482;0.6231374883065235
cluster_5;petit-dejeuner;seul;fruits;biscuits sucrés;0.0;95.09128212732844;63.184104698549575;-31.907177428778862;0.28574514484840835
cluster_5;petit-dejeuner;seul;fruits;viennoiserie;0.0;95.09128212732844;76.75344943387296;-18.337832693455482;0.37686251169347657
cluster_5;petit-dejeuner;accompagne;margarine;beurre;0.7881947256905282;69.92222764099368;47.14204550098295;-22.78018214001073;0.34703239151662973
cluster_5;petit-dejeuner;accompagne;beurre;margarine;0.21180527430947185;47.14204550098295;69.92222764099368;22.78018214001073;0.6529676084833703
cluster_5;petit-dejeuner;accompagne;pain;biscottes et panification sèche;0.009913793103448277;92.77109206705057;86.99778787025706;-5.773304196793504;0.4612325954813419
cluster_5;petit-dejeuner;accompagne;biscottes et panification sèche;pain;0.9900862068965516;86.99778787025706;92.77109206705057;5.773304196793504;0.5387674045186581
cluster_5;petit-dejeuner;accompagne;café;thé et infusions;0.06281576075689435;86.04876542552309;86.04876542552309;0.0;0.5
cluster_5;petit-dejeuner;accompagne;café;chicorée et poudre maltée;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_5;petit-dejeuner;accompagne;thé et infusions;café;0.9371842392431056;86.04876542552309;86.04876542552309;0.0;0.5
cluster_5;petit-dejeuner;accompagne;thé et infusions;chicorée et poudre maltée;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_5;petit-dejeuner;accompagne;chicorée et poudre maltée;café;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_5;petit-dejeuner;accompagne;chicorée et poudre maltée;thé et infusions;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_5;petit-dejeuner;accompagne;confiture et miel;sucre et assimilés;0.3693395114358116;79.62831934953721;61.33093500768159;-18.297384341855622;0.3771341200402974
cluster_5;petit-dejeuner;accompagne;sucre et assimilés;confiture et miel;0.5367980517644325;61.33093500768159;79.62831934953721;18.297384341855622;0.6228658799597027
cluster_5;petit-dejeuner;accompagne;jus de fruits (purs et à base  de concentré);eau du robinet;0.06449106449106448;95.12028430661472;99.83238516227932;4.712100855664601;0.5316414853223433
cluster_5;petit-dejeuner;accompagne;eau du robinet;jus de fruits (purs et à base  de concentré);0.9355089355089355;99.83238516227932;95.12028430661472;-4.712100855664601;0.46835851467765666
cluster_5;petit-dejeuner;accompagne;viennoiserie;fruits;0.5055225148683093;76.75344943387296;95.09128212732844;18.337832693455482;0.6231374883065235
cluster_5;petit-dejeuner;accompagne;fruits;viennoiserie;0.4944774851316906;95.09128212732844;76.75344943387296;-18.337832693455482;0.37686251169347657
cluster_6;petit-dejeuner;seul;jus de fruits (purs et à base  de concentré);eau du robinet;0.0;95.12028430661472;99.83238516227932;4.712100855664601;0.5316414853223433
cluster_6;petit-dejeuner;seul;eau du robinet;jus de fruits (purs et à base  de concentré);1.0;99.83238516227932;95.12028430661472;-4.712100855664601;0.46835851467765666
cluster_6;petit-dejeuner;seul;pain;biscottes et panification sèche;0.03681318681318682;92.77109206705057;86.99778787025706;-5.773304196793504;0.4612325954813419
cluster_6;petit-dejeuner;seul;biscottes et panification sèche;pain;0.9631868131868132;86.99778787025706;92.77109206705057;5.773304196793504;0.5387674045186581
cluster_6;petit-dejeuner;seul;café;thé et infusions;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_6;petit-dejeuner;seul;thé et infusions;café;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_6;petit-dejeuner;seul;sucre et assimilés;confiture et miel;0.37104349793442204;61.33093500768159;79.62831934953721;18.297384341855622;0.6228658799597027
cluster_6;petit-dejeuner;seul;confiture et miel;sucre et assimilés;0.5185874581978781;79.62831934953721;61.33093500768159;-18.297384341855622;0.3771341200402974
cluster_6;petit-dejeuner;seul;viennoiserie;fruits;0.0;76.75344943387296;95.09128212732844;18.337832693455482;0.6231374883065235
cluster_6;petit-dejeuner;seul;fruits;viennoiserie;0.0;95.09128212732844;76.75344943387296;-18.337832693455482;0.37686251169347657
cluster_6;petit-dejeuner;seul;beurre;margarine;0.05701754385964913;47.14204550098295;69.92222764099368;22.78018214001073;0.6529676084833703
cluster_6;petit-dejeuner;seul;margarine;beurre;0.9429824561403508;69.92222764099368;47.14204550098295;-22.78018214001073;0.34703239151662973
cluster_6;petit-dejeuner;seul;yaourts et assimilés;lait en bouteille ou en brique;1.0;91.67958328622757;96.43442144006512;4.754838153837554;0.5319284638133132
cluster_6;petit-dejeuner;seul;lait en bouteille ou en brique;yaourts et assimilés;0.0;96.43442144006512;91.67958328622757;-4.754838153837554;0.4680715361866869
cluster_6;petit-dejeuner;accompagne;café;thé et infusions;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_6;petit-dejeuner;accompagne;thé et infusions;café;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_6;petit-dejeuner;accompagne;sucre et assimilés;confiture et miel;0.4510030506249907;61.33093500768159;79.62831934953721;18.297384341855622;0.6228658799597027
cluster_6;petit-dejeuner;accompagne;confiture et miel;sucre et assimilés;0.5123772310651501;79.62831934953721;61.33093500768159;-18.297384341855622;0.3771341200402974
cluster_7;petit-dejeuner;seul;margarine;beurre;0.8707611735422636;69.92222764099368;47.14204550098295;-22.78018214001073;0.34703239151662973
cluster_7;petit-dejeuner;seul;beurre;margarine;0.12923882645773652;47.14204550098295;69.92222764099368;22.78018214001073;0.6529676084833703
cluster_7;petit-dejeuner;seul;pain;biscottes et panification sèche;0.020445867717699226;92.77109206705057;86.99778787025706;-5.773304196793504;0.4612325954813419
cluster_7;petit-dejeuner;seul;biscottes et panification sèche;pain;0.9795541322823008;86.99778787025706;92.77109206705057;5.773304196793504;0.5387674045186581
cluster_7;petit-dejeuner;seul;café;thé et infusions;0.046514339642117035;86.04876542552309;86.04876542552309;0.0;0.5
cluster_7;petit-dejeuner;seul;café;chicorée et poudre maltée;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_7;petit-dejeuner;seul;café;cacao, poudres et boissons cacaotées;0.025142857142857144;86.04876542552309;86.04876542552309;0.0;0.5
cluster_7;petit-dejeuner;seul;thé et infusions;café;0.953485660357883;86.04876542552309;86.04876542552309;0.0;0.5
cluster_7;petit-dejeuner;seul;thé et infusions;chicorée et poudre maltée;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_7;petit-dejeuner;seul;thé et infusions;cacao, poudres et boissons cacaotées;0.5634999426562668;86.04876542552309;86.04876542552309;0.0;0.5
cluster_7;petit-dejeuner;seul;chicorée et poudre maltée;café;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_7;petit-dejeuner;seul;chicorée et poudre maltée;thé et infusions;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_7;petit-dejeuner;seul;chicorée et poudre maltée;cacao, poudres et boissons cacaotées;1.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_7;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;café;0.9748571428571428;86.04876542552309;86.04876542552309;0.0;0.5
cluster_7;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;thé et infusions;0.4365000573437333;86.04876542552309;86.04876542552309;0.0;0.5
cluster_7;petit-dejeuner;seul;cacao, poudres et boissons cacaotées;chicorée et poudre maltée;0.0;86.04876542552309;86.04876542552309;0.0;0.5
cluster_7;petit-dejeuner;seul;yaourts et assimilés;lait en bouteille ou en brique;1.0;91.67958328622757;96.43442144006512;4.754838153837554;0.5319284638133132
cluster_7;petit-dejeuner;seul;lait en bouteille ou en brique;yaourts et assimilés;0.0;96.43442144006512;91.67958328622757;-4.754838153837554;0.4680715361866869
cluster_7;petit-dejeuner;seul;jus de fruits (purs et à base  de concentré);eau du robinet;0.2467307598336893;95.12028430661472;99.83238516227932;4.712100855664601;0.5316414853223433
cluster_7;petit-dejeuner;seul;eau du robinet;jus de fruits (purs et à base  de concentré);0.7532692401663107;99.83238516227932;95.12028430661472;-4.712100855664601;0.46835851467765666
cluster_7;petit-dejeuner;seul;sucre et assimilés;confiture et miel;0.3131425913562477;61.33093500768159;79.62831934953721;18.297384341855622;0.6228658799597027
cluster_7;petit-dejeuner;seul;confiture et miel;sucre et assimilés;0.6340592693580709;79.62831934953721;61.33093500768159;-18.297384341855622;0.3771341200402974
cluster_7;petit-dejeuner;seul;biscuits sucrés;viennoiserie;0.8933933933933934;63.184104698549575;76.75344943387296;13.569344735323384;0.5911173668450682
cluster_7;petit-dejeuner;seul;biscuits sucrés;gâteaux;0.0;63.184104698549575;70.71256800534765;7.5284633067980735;0.5505531966565376
cluster_7;petit-dejeuner;seul;biscuits sucrés;pâte chocolatée à tartiner;0.0;63.184104698549575;43.40437406556678;-19.7797306329828;0.3671802502378405
cluster_7;petit-dejeuner;seul;viennoiserie;biscuits sucrés;0.10660660660660663;76.75344943387296;63.184104698549575;-13.569344735323384;0.4088826331549318
cluster_7;petit-dejeuner;seul;viennoiserie;gâteaux;0.0;76.75344943387296;70.71256800534765;-6.040881428525309;0.4594358298114693
cluster_7;petit-dejeuner;seul;viennoiserie;pâte chocolatée à tartiner;0.0;76.75344943387296;43.40437406556678;-33.34907536830618;0.27606288339277235
